HDPE_wt%,LDPE_wt%,PP_wt%,Temperature_C,VRT_s,Liquid,Gas,Solid,Gasoline,Diesel,Aromatics,BTX,Wax
58.06451612903226,0.0,41.935483870967744,500,1.0,92.6094970703125,6.346229553222656,0.8920126557350159,14.302401542663574,14.107542037963867,1.2049617767333984,0.3358291983604431,71.15998077392578
56.903225806451616,2.0,41.096774193548384,500,1.0,92.46610260009766,6.556672096252441,0.9291980266571045,14.452849388122559,14.013014793395996,1.2483549118041992,0.34151458740234375,70.72052764892578
55.74193548387096,4.0,40.258064516129025,500,1.0,92.27576446533203,6.772706508636475,0.9903799891471863,14.649036407470703,13.979480743408203,1.302649736404419,0.34893766045570374,70.19758605957031
54.58064516129032,6.0,39.41935483870968,500,1.0,92.08233642578125,6.943552017211914,1.0680115222930908,14.889456748962402,13.925987243652344,1.3553024530410767,0.356095552444458,69.63304138183594
53.41935483870967,8.0,38.58064516129032,500,1.0,91.843505859375,7.110329627990723,1.16087806224823,15.318685531616211,14.066701889038086,1.4101569652557373,0.3700404763221741,68.99298858642578
52.25806451612903,10.0,37.74193548387097,500,1.0,91.45713806152344,7.327013969421387,1.294609546661377,16.01624298095703,14.332035064697266,1.4820867776870728,0.39288651943206787,68.1046142578125
51.096774193548384,12.0,36.90322580645161,500,1.0,90.95055389404297,7.516550064086914,1.4691722393035889,16.67391586303711,14.68039321899414,1.558478832244873,0.41637006402015686,67.07713317871094
49.935483870967744,14.0,36.064516129032256,500,1.0,90.29884338378906,7.588080883026123,1.673832893371582,17.21175193786621,14.947737693786621,1.6296370029449463,0.4401155412197113,65.77534484863281
48.774193548387096,16.0,35.225806451612904,500,1.0,89.61495971679688,7.53994083404541,1.885184645652771,17.869789123535156,15.232634544372559,1.6791409254074097,0.46624377369880676,64.67382049560547
47.61290322580645,18.0,34.38709677419355,500,1.0,88.88534545898438,7.548962593078613,2.0860671997070312,18.42430877685547,15.578813552856445,1.7489750385284424,0.4981338083744049,63.63785171508789
46.45161290322581,20.0,33.54838709677419,500,1.0,88.26363372802734,7.589536190032959,2.246762752532959,18.874996185302734,15.8906888961792,1.8300492763519287,0.5325949192047119,62.762962341308594
45.29032258064516,22.0,32.70967741935484,500,1.0,87.8401870727539,7.656282424926758,2.3110032081604004,19.199974060058594,16.118906021118164,1.8996821641921997,0.5615250468254089,62.06496810913086
44.12903225806452,24.0,31.870967741935484,500,1.0,87.53570556640625,7.692707538604736,2.321394920349121,19.427276611328125,16.3120174407959,1.9472956657409668,0.5832526087760925,61.51091003417969
42.96774193548387,26.0,31.032258064516128,500,1.0,87.30448150634766,7.6956329345703125,2.325866460800171,19.52061653137207,16.51310920715332,1.994865894317627,0.6023250818252563,61.02240753173828
41.806451612903224,28.0,30.193548387096776,500,1.0,87.09764862060547,7.748693943023682,2.3278300762176514,19.69247817993164,16.789180755615234,2.0527572631835938,0.6263461709022522,60.46464920043945
40.645161290322584,30.0,29.35483870967742,500,1.0,87.0345687866211,7.84910774230957,2.269402265548706,19.736228942871094,17.03065299987793,2.100271463394165,0.6476390957832336,60.0273323059082
39.483870967741936,32.0,28.516129032258064,500,1.0,87.12992858886719,7.996273994445801,2.1467971801757812,19.723480224609375,17.243730545043945,2.1368000507354736,0.6667191386222839,59.70615768432617
38.322580645161295,34.0,27.677419354838708,500,1.0,87.17696380615234,8.09350872039795,2.050825834274292,19.699792861938477,17.406986236572266,2.1645243167877197,0.6819366812705994,59.26832580566406
37.16129032258065,36.0,26.838709677419356,500,1.0,87.15716552734375,8.180752754211426,1.9775460958480835,19.674795150756836,17.534303665161133,2.1937928199768066,0.6960627436637878,58.79761505126953
36.0,38.0,26.0,500,1.0,87.16454315185547,8.281354904174805,1.902454137802124,19.68775749206543,17.66908073425293,2.2233262062072754,0.7115126848220825,58.3515510559082
34.83870967741936,40.0,25.161290322580648,500,1.0,87.24717712402344,8.411996841430664,1.8245716094970703,19.8343448638916,17.8499698638916,2.2533860206604004,0.7309456467628479,57.98328399658203
33.677419354838705,42.0,24.32258064516129,500,1.0,87.3252944946289,8.534896850585938,1.7556654214859009,19.986125946044922,18.05925941467285,2.2843642234802246,0.7511150240898132,57.628047943115234
32.516129032258064,44.0,23.483870967741936,500,1.0,87.39996337890625,8.644684791564941,1.6914494037628174,20.112638473510742,18.260295867919922,2.312169313430786,0.7698181867599487,57.28778076171875
31.35483870967742,46.0,22.64516129032258,500,1.0,87.51908874511719,8.718194007873535,1.6171759366989136,20.227882385253906,18.49009132385254,2.3333425521850586,0.7850501537322998,57.036624908447266
30.193548387096776,48.0,21.806451612903228,500,1.0,87.63497161865234,8.799552917480469,1.5426028966903687,20.364004135131836,18.718204498291016,2.3563926219940186,0.8017896413803101,56.76742172241211
29.03225806451613,50.0,20.967741935483872,500,1.0,87.7721939086914,8.942449569702148,1.459460973739624,20.43195343017578,19.034587860107422,2.3934693336486816,0.8213995695114136,56.586669921875
27.87096774193548,52.0,20.129032258064512,500,1.0,87.91960144042969,9.083783149719238,1.3847308158874512,20.562740325927734,19.508522033691406,2.42956280708313,0.8443825840950012,56.458778381347656
26.709677419354836,54.0,19.29032258064516,500,1.0,88.01017761230469,9.233749389648438,1.3182297945022583,20.62346649169922,19.941299438476562,2.4626405239105225,0.8674525618553162,56.11045455932617
25.548387096774192,56.0,18.451612903225804,500,1.0,88.09972381591797,9.440879821777344,1.2478771209716797,20.67465591430664,20.376720428466797,2.4953012466430664,0.8918946385383606,55.72086715698242
24.387096774193548,58.0,17.612903225806452,500,1.0,88.2146987915039,9.743096351623535,1.1703197956085205,20.78750228881836,20.88849639892578,2.532996416091919,0.9211736917495728,55.33173751831055
23.225806451612904,60.0,16.774193548387096,500,1.0,88.30349731445312,10.036355972290039,1.1148170232772827,20.89935302734375,21.438989639282227,2.584322452545166,0.9526264071464539,54.97773742675781
22.06451612903226,62.0,15.935483870967742,500,1.0,88.3466796875,10.364429473876953,1.0723739862442017,21.112916946411133,21.98794174194336,2.6376712322235107,0.9912364482879639,54.522483825683594
20.903225806451612,64.0,15.096774193548388,500,1.0,88.49041748046875,10.644219398498535,1.0250967741012573,21.416152954101562,22.610380172729492,2.668968439102173,1.0308500528335571,54.209293365478516
19.741935483870968,66.0,14.258064516129032,500,1.0,88.55379486083984,10.741127967834473,0.9939486980438232,21.694759368896484,23.23941993713379,2.6630804538726807,1.0605626106262207,53.8978157043457
18.580645161290324,68.0,13.419354838709678,500,1.0,88.62445068359375,10.94480037689209,0.9591683745384216,22.05418586730957,24.109718322753906,2.6663904190063477,1.1056143045425415,53.5331916809082
17.41935483870968,70.0,12.580645161290324,500,1.0,88.67237854003906,11.169288635253906,0.9405607581138611,22.5377254486084,24.95236587524414,2.6587727069854736,1.1570533514022827,53.180259704589844
16.258064516129032,72.0,11.741935483870968,500,1.0,88.6544418334961,11.432202339172363,0.9308711886405945,23.18117332458496,25.74683952331543,2.639350652694702,1.2120466232299805,52.6158561706543
15.096774193548388,74.0,10.903225806451614,500,1.0,88.61656951904297,11.723999977111816,0.9271871447563171,23.898427963256836,26.667377471923828,2.627964496612549,1.277730941772461,52.0543327331543
13.93548387096774,76.0,10.064516129032256,500,1.0,88.6086654663086,11.988945960998535,0.9197617173194885,24.573015213012695,27.58864402770996,2.6019320487976074,1.3397802114486694,51.58258819580078
12.774193548387096,78.0,9.225806451612902,500,1.0,88.62747192382812,12.234854698181152,0.9071530103683472,25.15140724182129,28.416881561279297,2.5643372535705566,1.3958452939987183,51.190792083740234
11.612903225806452,80.0,8.387096774193548,500,1.0,88.6388931274414,12.420665740966797,0.9048647284507751,25.783782958984375,29.232370376586914,2.5322070121765137,1.45477294921875,50.74186325073242
10.451612903225806,82.0,7.548387096774194,500,1.0,88.583984375,12.60671615600586,0.9038016200065613,26.585155487060547,30.036548614501953,2.5102357864379883,1.524153470993042,50.20713806152344
9.290322580645162,84.0,6.709677419354839,500,1.0,88.52581024169922,12.800957679748535,0.8997547626495361,27.150550842285156,30.746660232543945,2.5026402473449707,1.5797611474990845,49.75758743286133
8.129032258064516,86.0,5.870967741935484,500,1.0,88.44654846191406,12.976577758789062,0.9013977646827698,27.69911003112793,31.45233917236328,2.4976887702941895,1.6373716592788696,49.2955322265625
6.96774193548387,88.0,5.032258064516128,500,1.0,88.37866973876953,13.042829513549805,0.9054806232452393,28.051105499267578,31.990066528320312,2.4788451194763184,1.6698651313781738,48.91181945800781
5.806451612903226,90.0,4.193548387096774,500,1.0,88.36438751220703,13.06002426147461,0.8863366842269897,28.199052810668945,32.22587585449219,2.414717435836792,1.661194086074829,48.805015563964844
4.645161290322581,92.0,3.3548387096774195,500,1.0,88.3731460571289,12.995412826538086,0.8685784339904785,28.208356857299805,32.454349517822266,2.3482890129089355,1.644162893295288,48.80207443237305
3.483870967741935,94.0,2.516129032258064,500,1.0,88.37867736816406,12.933423042297363,0.8515726923942566,28.219118118286133,32.684261322021484,2.2842822074890137,1.628175973892212,48.79423904418945
2.3225806451612905,96.0,1.6774193548387097,500,1.0,88.38275909423828,12.8726806640625,0.8349052667617798,28.230613708496094,32.912784576416016,2.221816062927246,1.6123337745666504,48.78413772583008
1.1612903225806452,98.0,0.8387096774193549,500,1.0,88.37701416015625,12.818305015563965,0.8167253732681274,28.247955322265625,33.09837341308594,2.1549229621887207,1.5920437574386597,48.75812911987305
0.0,100.0,0.0,500,1.0,88.35555267333984,12.79289722442627,0.7968249917030334,28.263965606689453,33.25203323364258,2.0917317867279053,1.5710217952728271,48.66461944580078
